Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Electronics Engineering,Capacitors, , What is the capacitance of the circuit shown in the given circuit?,"0.066 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/mu.gif"" alt=""mu.gif"" align=""absmiddle"">F","0.9 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/mu.gif"" alt=""mu.gif"" align=""absmiddle"">F",65.97 pF,900 pF, ,A," No answer description available for this question. <a href=""discussion-320"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,"In an ac circuit, an output capacitor and a resistor are connected in series with an ac signal. What filter action will be the result?",bandpass,low-pass,high-pass,band-stop, ,B," No answer description available for this question. <a href=""discussion-1130"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,What is the total opposition to current in a series RC circuit called?,impedance,inductance,reactance,resistance, ,A," No answer description available for this question. <a href=""discussion-1119"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,Which of the following statements is true?,The voltage to which a capacitor is charged can change instantaneously.,The current in a capacitive circuit takes time to change.,A fully charged capacitor appears as a short to dc current.,An uncharged capacitor appears as a short to an instantaneous change in current., ,D," No answer description available for this question. <a href=""discussion-321"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,"In a capacitive circuit, current flow is limited to",charging periods,discharging periods,neither charging periods nor discharging periods,both charging periods and discharging periods, ,D," No answer description available for this question. <a href=""discussion-328"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,What circuit has the following frequency response?,bandpass filter,high-pass filter,low-pass filter,integrator, ,C," No answer description available for this question. <a href=""discussion-1114"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,A capacitor is constructed of two parallel:,conductors,semiconductors,inductors,dielectrics, ,A," No answer description available for this question. <a href=""discussion-1086"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,Which of the following determines the capacitance of a capacitor?,"Plate area, dielectric strength, and plate separation","Voltage rating, dielectric constant, and temperature coefficient","Temperature coefficient, plate area, and plate separation","Plate area, dielectric constant, and plate separation", ,D," No answer description available for this question. <a href=""discussion-319"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,Most older types of paper capacitors have been replaced by which type of construction?,electrolytic,plastic film,oxide casing,waxed paper, ,B," No answer description available for this question. <a href=""discussion-1097"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,"If C1, a 4.7 F capacitor, and C2, a 3.3 F capacitor are in series with 18 Vdc applied, what is the voltage across C1?",3.3 V,7.4 V,6.6 V,9.4 V, ,B," No answer description available for this question. <a href=""discussion-1096"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,What is the impedance of a series RC circuit that consists of a 0.22 F capacitor and a 200-ohm resistor connected to a 3 kHz source?,214 ohms,313 ohms,414 ohms,880 ohms, ,B," No answer description available for this question. <a href=""discussion-1120"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,What is the reactance value for a capacitor installed in a dc circuit?,zero,moderate,infinite,cannot tell, ,C," No answer description available for this question. <a href=""discussion-1115"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,"In a purely capacitive circuit,",current leads voltage by 90Â°,voltage leads current by 90Â°,current lags voltage by 90Â°,current and voltage have a phase relationship of 0Â°, ,A," No answer description available for this question. <a href=""discussion-324"">Let us discuss</a>. "
Electronics Engineering,Capacitors, , How long would it take the capacitor in the given circuit to completely discharge if the switch was in position 2?,22 ms,69 ms,345 ms,420 ms, ,D," No answer description available for this question. <a href=""discussion-323"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,"What is the capacitive reactance if I = 1 amp, V = 2 volts, C = 5 F, and frequency = 10 Hz?","0.2 <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">","0.5 <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">","0.02 <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">","0.003 <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">", ,D," No answer description available for this question. <a href=""discussion-1106"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,What is wrong with a leaky capacitor?,It is open.,It is shorted.,The dielectric resistance has increased.,The dielectric resistance has decreased., ,D," No answer description available for this question. <a href=""discussion-1129"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,What is the value of a capacitor labeled 102?,"10,000 pF",1000 pF,"1000 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/mu.gif"" alt=""mu.gif"" align=""absmiddle"">F","10,000 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/mu.gif"" alt=""mu.gif"" align=""absmiddle"">F", ,B," No answer description available for this question. <a href=""discussion-329"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,"If the dielectric constant of a capacitor is decreased, then its capacitance will:",increase,decrease,remain the same,be destroyed, ,B," No answer description available for this question. <a href=""discussion-1095"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,What is the dielectric constant for ceramic?,between 6 and 8000,5,between 5 and 1000,3000, ,A," No answer description available for this question. <a href=""discussion-1081"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,What is the voltage across a capacitor after being charged from a 100 V source for a period of one time constant?,37.8 V,38 V,63 V,101 V, ,C," No answer description available for this question. <a href=""discussion-1104"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,What is the dc charging/discharging time constant for the circuit?,294 ps,13.5 ms,21.25 ms,2.16 Gs, ,C," No answer description available for this question. <a href=""discussion-1084"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,Power stored from the source and then returned to the source is called:,apparent power,impedance power,reactive power,true power, ,C," No answer description available for this question. <a href=""discussion-1123"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,Capacitor value markings are usually:,alphanumeric,color dabs,standard,white print, ,A," No answer description available for this question. <a href=""discussion-1098"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,A source voltage across a capacitor will:,lead the current by 90 degrees,lead the current by 180 degrees,lag the current by 90 degrees,lag the current by 180 degrees, ,C," No answer description available for this question. <a href=""discussion-1102"">Let us discuss</a>. "
Electronics Engineering,Capacitors, , How long would it take the capacitor in the given circuit to completely charge if the switch was in position 1?,22 ms,69 ms,345 ms,440 ms, ,C," No answer description available for this question. <a href=""discussion-322"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,An 8 V power source is charging a capacitor. How many volts will be across the capacitor at the second time constant?,1 volt,3 volts,5 volts,7 volts, ,D," No answer description available for this question. <a href=""discussion-1100"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,The material used between the plates of a capacitor is called its:,insulation material,dielectric material,separation material,plate-divider material, ,B," No answer description available for this question. <a href=""discussion-1075"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,"When a circuit consists of a capacitor and a resistor in series with a voltage source, and the voltage across the resistor is zero, then the capacitor is:",charging,discharging,fully charged,fully discharged, ,C," No answer description available for this question. <a href=""discussion-1090"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,Which material has the highest dielectric strength?,Air,Paper,Mica,Oil, ,C," No answer description available for this question. <a href=""discussion-327"">Let us discuss</a>. "
Electronics Engineering,Capacitors, ,What is the circuit's impedance?,"1192 <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">","843 <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">","723 <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">","511 <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">", ,A," No answer description available for this question. <a href=""discussion-1112"">Let us discuss</a>. "
